,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,cat
2926,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7377203192966, 'longitude': -74.0080020711638}",(212) 924-9700,3770.229762301768,barbuto-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/gHMLYccomz_9bZ_3AbV-nw/o.jpg,False,"{'address1': '775 Washington St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['775 Washington St', 'New York, NY 10014']}",Barbuto,+12129249700,$$$,4.0,787,['restaurant_reservation'],https://www.yelp.com/biz/barbuto-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2927,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.7214961, 'longitude': -73.9887357}",(212) 982-8895,1845.2549883053462,the-meatball-shop-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/tJVWQ2FY5TTT8Ks5NVCzwg/o.jpg,False,"{'address1': '84 Stanton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['84 Stanton St', 'New York, NY 10002']}",The Meatball Shop,+12129828895,$$,4.0,2600,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/the-meatball-shop-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2928,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7194089547259, 'longitude': -73.9973777877722}",(212) 226-1600,1574.3490320711098,gelso-and-grand-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/w4moIIBjNBd9XESHkqWAeA/o.jpg,False,"{'address1': '186 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['186 Grand St', 'New York, NY 10013']}",Gelso & Grand,+12122261600,$$,4.0,393,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/gelso-and-grand-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2929,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.5835841, 'longitude': -73.9397077}",(718) 332-8494,14311.53648009472,il-fornetto-brooklyn-2,https://s3-media3.fl.yelpcdn.com/bphoto/BqfvVkfk7fErsgwg2OicuQ/o.jpg,False,"{'address1': '2902 Emmons Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['2902 Emmons Ave', 'Brooklyn, NY 11235']}",il Fornetto,+17183328494,$$,4.0,243,[],https://www.yelp.com/biz/il-fornetto-brooklyn-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2930,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 40.7637997047278, 'longitude': -73.9880919456482}",(646) 678-5763,6509.757763446376,briciola-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/gZfJe3VO0_-Nrx7UAD9Wxw/o.jpg,False,"{'address1': '370 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['370 W 51st St', 'New York, NY 10019']}",Briciola,+16466785763,$$,4.0,592,[],https://www.yelp.com/biz/briciola-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2931,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.738437, 'longitude': -73.985686}",(212) 777-2410,3739.575807152888,maialino-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/1WJjyQo9ue2KcM7YycPTSg/o.jpg,False,"{'address1': '2 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['2 Lexington Ave', 'New York, NY 10010']}",Maialino,+12127772410,$$$,4.0,1170,['restaurant_reservation'],https://www.yelp.com/biz/maialino-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2932,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.7629734277725, 'longitude': -73.92119564116}",(718) 278-8483,8870.670424355048,vite-vinosteria-astoria,https://s3-media3.fl.yelpcdn.com/bphoto/SOO-p1IgWKAVFTkuD1Cvgw/o.jpg,False,"{'address1': '31-05 34th St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['31-05 34th St', 'Astoria, NY 11106']}",Vite Vinosteria,+17182788483,$$,4.5,430,"['delivery', 'pickup']",https://www.yelp.com/biz/vite-vinosteria-astoria?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2933,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.808854624629, 'longitude': -73.9448426663876}",(646) 918-6572,12235.445794083447,babbalucci-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/L4E3RnGmADOUTWM-C5PEIw/o.jpg,False,"{'address1': '331 Lenox Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['331 Lenox Ave', 'New York, NY 10027']}",Babbalucci,+16469186572,$$,4.0,253,"['delivery', 'pickup']",https://www.yelp.com/biz/babbalucci-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2934,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7470416595732, 'longitude': -73.956579002435}",(718) 606-1770,5611.952852809613,maiella-long-island-city,https://s3-media2.fl.yelpcdn.com/bphoto/FlACiBLR61A9A0gVKUQX4A/o.jpg,False,"{'address1': '4610 Center Blvd', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11109', 'country': 'US', 'state': 'NY', 'display_address': ['4610 Center Blvd', 'Long Island City, NY 11109']}",Maiella,+17186061770,$$$,4.5,513,[],https://www.yelp.com/biz/maiella-long-island-city?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2935,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.683438, 'longitude': -73.995711}",(347) 889-5077,2452.03758973205,gersi-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/RMGHrJ6jX7NVsoYjOnqoKg/o.jpg,False,"{'address1': '316 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['316 Court St', 'Brooklyn, NY 11231']}",Gersi,+13478895077,$$,4.5,132,['restaurant_reservation'],https://www.yelp.com/biz/gersi-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2936,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.7286329, 'longitude': -73.9998011}",(212) 260-1700,2619.8418219585496,carroll-place-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/YLYaW51p-WtDY29X-J-0zA/o.jpg,False,"{'address1': '157 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['157 Bleecker St', 'New York, NY 10012']}",Carroll Place,+12122601700,$$,4.0,681,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/carroll-place-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2937,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7569159, 'longitude': -73.980516}",(212) 719-4015,5839.858445777094,ninos-46-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/fuheh-YVEiI_6Fl2hwosDQ/o.jpg,False,"{'address1': '39 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['39 W 46th St', 'New York, NY 10036']}",Nino's 46,+12127194015,$$,4.0,855,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/ninos-46-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2938,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'diners', 'title': 'Diners'}]","{'latitude': 40.68554, 'longitude': -73.98592}",(718) 576-3209,2320.828417859502,rucola-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/hEd0el_uTyI7F6sd7Ea99w/o.jpg,False,"{'address1': '190 Dean St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['190 Dean St', 'Brooklyn, NY 11217']}",Rucola,+17185763209,$$,4.0,394,[],https://www.yelp.com/biz/rucola-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2939,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7118467, 'longitude': -73.9937348}",(917) 472-7732,713.4052586375859,49-monroe-new-york-4,https://s3-media2.fl.yelpcdn.com/bphoto/6bWLF7IEi1TJd0yIaDW0Fw/o.jpg,False,"{'address1': '49 Monroe St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['49 Monroe St', 'New York, NY 10002']}",49 Monroe,+19174727732,$$,4.5,92,[],https://www.yelp.com/biz/49-monroe-new-york-4?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2940,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7039355145338, 'longitude': -74.0121731758117}",(212) 480-3880,1516.5010643701098,antica-ristorante-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/zR7TkQ1Fz4pkMJVlm52M8g/o.jpg,False,"{'address1': '8 Stone St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['8 Stone St', 'New York, NY 10004']}",Antica Ristorante,+12124803880,$$$,4.5,347,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/antica-ristorante-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2941,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.73285, 'longitude': -74.00847}",(212) 741-1207,3272.1550115995615,malatesta-trattoria-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/-5A2WyQVd3xrzudn9JBLVA/o.jpg,False,"{'address1': '649 Washington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['649 Washington St', 'New York, NY 10014']}",Malatesta Trattoria,+12127411207,$$,4.0,1067,[],https://www.yelp.com/biz/malatesta-trattoria-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2942,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.67209, 'longitude': -73.95731}",(718) 483-8834,4836.424917840712,barboncino-pizza-and-bar-brooklyn-2,https://s3-media3.fl.yelpcdn.com/bphoto/48doX4sxCRLxOl8a6AD35Q/o.jpg,False,"{'address1': '781 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['781 Franklin Ave', 'Brooklyn, NY 11238']}",Barboncino Pizza & Bar,+17184838834,$$,4.5,752,[],https://www.yelp.com/biz/barboncino-pizza-and-bar-brooklyn-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2943,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.686409, 'longitude': -73.9666214}",(718) 576-3584,3149.706494771762,aita-brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/19IhniRCPRnqe-z611nkeQ/o.jpg,False,"{'address1': '132 Greene Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['132 Greene Ave', 'Brooklyn, NY 11238']}",Aita,+17185763584,$$,4.0,213,[],https://www.yelp.com/biz/aita-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2944,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7459138, 'longitude': -74.0015369}",(212) 257-4363,4541.147470701276,the-meatball-shop-new-york-4,https://s3-media2.fl.yelpcdn.com/bphoto/mesHSL7Jwo1xndKcW5xIrA/o.jpg,False,"{'address1': '200 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['200 9th Ave', 'New York, NY 10011']}",The Meatball Shop,+12122574363,$$,4.0,739,[],https://www.yelp.com/biz/the-meatball-shop-new-york-4?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2945,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.76394, 'longitude': -73.9883399}",(646) 679-7225,6519.487691303521,b-side-pizza-and-wine-bar-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/I80echSQMNWEw6OI2tVLbw/o.jpg,False,"{'address1': '370 W 51st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['370 W 51st St', 'New York, NY 10019']}",B Side Pizza & Wine Bar,+16466797225,$$,4.5,751,[],https://www.yelp.com/biz/b-side-pizza-and-wine-bar-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2946,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7074747, 'longitude': -74.0020404}",(646) 918-6565,690.934745407024,barbalu-restaurant-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/WA0_NSHiF6A7N4yqmle_MQ/o.jpg,False,"{'address1': '225-227 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['225-227 Front St', 'New York, NY 10038']}",Barbalu Restaurant,+16469186565,$$,4.0,192,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/barbalu-restaurant-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2947,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.6662419, 'longitude': -73.985749}",(718) 499-2132,4418.297692786057,mariella-brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/8x2azc9SIC17czm8LjgKnA/o.jpg,False,"{'address1': '492 6th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['492 6th Ave', 'Brooklyn, NY 11215']}",Mariella,+17184992132,$$,4.5,224,[],https://www.yelp.com/biz/mariella-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2948,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.697769, 'longitude': -73.92675}",(347) 787-6218,5756.5073657486355,juno-brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/QKVeB4ptDdG2jS5SXAKVIA/o.jpg,False,"{'address1': '1264 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1264 Myrtle Ave', 'Brooklyn, NY 11221']}",Juno,+13477876218,$$,4.0,97,['pickup'],https://www.yelp.com/biz/juno-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2949,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7199876084147, 'longitude': -73.9969271421432}",(212) 226-9171,1632.2449452293897,benito-one-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/y9W7LQYrNVAlMbpZJFslxA/o.jpg,False,"{'address1': '174 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['174 Mulberry St', 'New York, NY 10013']}",Benito One,+12122269171,$$,4.0,479,[],https://www.yelp.com/biz/benito-one-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2950,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.694148, 'longitude': -73.902337}",(718) 456-3770,7853.102757950745,houdini-kitchen-laboratory-ridgewood-5,https://s3-media3.fl.yelpcdn.com/bphoto/TRULwh0a14Qi4uZGfz64NA/o.jpg,False,"{'address1': '1563 Decatur St', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['1563 Decatur St', 'Ridgewood, NY 11385']}",Houdini Kitchen Laboratory,+17184563770,$$,4.0,242,"['delivery', 'pickup']",https://www.yelp.com/biz/houdini-kitchen-laboratory-ridgewood-5?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2951,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7468940064083, 'longitude': -74.0049896784992}",(212) 242-6055,4696.24162500807,pepe-giallo-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/dui_V7M-ipOyxhJgXrNYjQ/o.jpg,False,"{'address1': '195 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['195 10th Ave', 'New York, NY 10011']}",Pepe Giallo,+12122426055,$$,4.0,480,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/pepe-giallo-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2952,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.78073, 'longitude': -73.953}",(212) 410-5588,9064.30484280204,siena-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/yfwA6X1kVVBqIQRs_9P1iw/o.jpg,False,"{'address1': '1580 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1580 3rd Ave', 'New York, NY 10128']}",Siena,+12124105588,$$,4.0,71,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/siena-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2953,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.79392, 'longitude': -73.93427}",(212) 722-6709,11072.839111667741,raos-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/4c9NDklMEETHZX6JbCz-7w/o.jpg,False,"{'address1': '455 E 114th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['455 E 114th St', 'New York, NY 10029']}",Rao's,+12127226709,$$$$,4.5,120,['restaurant_reservation'],https://www.yelp.com/biz/raos-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
2954,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.8049797781916, 'longitude': -73.9548260014624}",(646) 490-8575,11556.241659419502,lido-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/h_Q3f04fXsRswjEEw2DZng/o.jpg,False,"{'address1': '2168 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2168 Frederick Douglass Blvd', 'New York, NY 10026']}",Lido,+16464908575,$$,4.0,740,[],https://www.yelp.com/biz/lido-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,italian
